landcover_propforest,landcover_prophighshrub,landcover_proplowshrub,landcover_propreed,landcover_propsaltmarsh,landcover_propswamp,lidar_C_ppr,lidar_HH_reedveg_prop,lidar_HH_sd,lidar_HH_sd_low,lidar_VD_1_2,lidar_VD_2_3,lidar_VV_kurt,lidar_VV_p25,lidar_VV_std,optical_NDVImed,optical_NDVIsd_hor_100m,optical_NDVIstd,radar_VHsd_hor_100m,radar_VHstd,radar_VVmax,radar_VVstd,occurrence,x,y
126.6480942,0,0,126.6480942,0,82,0.998635769,0,0.056839596,0.056839596,0,0,-3,0.149000004,0,0.738826275,0.029180387,0.052292049,0.454955786,2.309198856,-7.113616943,2.064120293,0,251816.0373,558679.8429
0,0,0,166.9380035,0,2462.088623,0.730927348,6,1.24293232,0.417328328,0,0,-1.137800336,0.170000002,0.151197374,0.237222999,0.197333515,0.18448557,2.332608223,3.240064859,-6.047105312,2.951909304,0,267896.3929,591261.0187
86.96199799,0,0,0,0,0,0.993446946,18,1.977868199,1.064070821,0.200000003,0,0.23799482,0.147,0.42841354,0.795740306,0.035264317,0.065341964,1.192509294,4.393084526,-6.12831068,3.382982969,0,203225.6636,481594.4504
1717.650024,0,0,2091.214111,0,3161.563965,0.28284061,10,6.02237606,1.190216064,0.019549511,0.015299617,-0.751948953,5.997000217,4.87165451,0.604280412,0.049746178,0.143032208,2.039963961,1.919918418,-5.921192646,1.584909797,0,198223.1633,527195.4543
0,0,9338,2006.140991,0,2375.140869,0.457463056,110,0.57570982,0.57570982,0.742722988,0.044131454,-0.143734738,1.174999952,0.55486697,0.308707029,0.060758706,0.182834551,0.689500332,2.684639454,-4.672859669,3.253343582,0,190354.3768,514175.182
0,0,0,0,3629.414795,0,0.999304593,0,0.183157817,0.183157817,0,0,-3,0.130999997,0,0.381375343,0.089092612,0.16320321,1.131838083,3.15375948,-7.850993156,2.213104486,0,273156.9585,584826.8651
0,0,0,3062.108643,0,3184.239502,0.427307218,87,0.43869096,0.330875337,0.249448121,0.230684325,-1.336786985,0.307249993,0.807874441,0.162916437,0.137001678,0.273957789,2.107203484,2.533241034,-5.118191242,3.025894642,0,153197.4933,495640.5652
0,0,0,0,0,0,0.991486549,0,6.907310963,0.135201097,0,0,0.445318401,0.142000005,0.056618623,0.66486311,0.033080567,0.044007219,1.513549685,2.444263697,-8.776805878,2.093131781,0,229462.3976,500306.312
131.2799988,0,0,0,0,0,0.607626081,9,6.156738758,1.302167296,0,0,4.165986061,9.012000084,2.288000345,0.541200697,0.10366001,0.10410469,1.980357051,2.068980455,-5.278329849,2.037992716,0,161165.2292,453123.7185
214.3624115,0,0,128.1409302,0,0,0.559597552,5,7.419308186,1.440089941,0,0.001757469,0.159609735,8.906000137,3.78687048,0.539124072,0.116505153,0.057727918,1.84589541,2.509967089,-5.710290432,2.0272789,0,203115.5411,486858.3164
0,0,0,0,0,4961,0.411564618,72,0.659667492,0.659667492,0.346774191,0.004032258,-0.915450275,0.243000001,0.539756358,0.47716701,0.038793329,0.158738062,0.935918629,2.626010418,-7.072958946,2.002227068,0,228296.8659,577997.1851
0,0,0,251.7112122,237.6809692,4143.681152,0.616080403,98,2.370095015,0.611683786,0.290575922,0.020942409,-0.352630496,0.324999988,0.575387597,0.456228405,0.036512092,0.225114495,0.637096286,1.974719405,-5.304566383,2.620507002,0,207849.8146,593375.0405
0,0,0,0,0,0,0.827608526,5,5.21125412,0.973027587,0.285714298,0.274436086,-1.248841047,0.173500001,0.943896353,0.729532778,0.040802732,0.038480256,1.820448875,1.856666207,-5.545968056,2.698478222,0,215591.8483,535568.4303
217.3119965,0,0,42.27199936,0,0,0.989690721,14,3.013611317,1.513760209,0,0.222222224,-1.60437274,0.209000006,1.672266483,0.568543196,0.110203326,0.084897324,1.025200367,3.06469202,-2.471122265,2.520107031,0,264787.1779,521399.3099
0,0,0,0,0,0,0.961265922,5,0.405201077,0.405201077,0,0,-0.032542039,0.081,0.02042499,0.49864769,0.07362517,0.057494752,0.738563418,2.99695015,-7.699036598,2.291980028,0,217446.5756,504366.5723
42.67971039,0,0,42.67971039,2310.793701,0,0.991666675,0,0.144421041,0.144421041,0,0,-3,0.034000002,0,0.429064333,0.06829413,0.081776977,2.132991791,2.54538703,-8.813922882,1.755101919,0,267961.9162,589386.1366
168.9241333,0,3220.680908,374.2638855,59.48819351,1312.339722,0.866889656,63,4.526604176,0.793667376,0.195979893,0,-0.451796442,0.2315,0.403596222,0.550700665,0.110568106,0.127521917,2.036256075,1.972118735,-7.394194603,2.088712931,0,268314.1158,574293.3255
601.5539551,1992,0,601.5539551,0,41,0.381588727,3,6.368293762,1.948365211,0.139255702,0.085234091,-0.462209404,2.125,2.13122344,0.616719186,0.020592503,0.155974746,1.779092312,2.212143421,-4.560493469,1.781559706,0,201038.8683,432705.158
254.3934174,8632,0,379.4613647,0,125.0679474,0.474127054,51,5.018102169,1.089801073,0.272000015,0.268000007,-0.432173699,1.394000053,1.293726087,0.629561007,0.065198101,0.190368429,1.332294941,1.921066523,-7.678168297,1.659629583,0,242642.1249,576831.5296
0,0,0,0,0,0,0.069348127,2,6.292582989,1.335614562,0.052631579,0,1.317717791,0.250999987,0.239534706,0.370710373,0.082313634,0.09305729,1.71139729,2.609123468,-8.583310127,2.284487009,0,250261.5831,437942.533
0,3320.327148,322,459.9089966,0,828.9089966,0.35369578,26,5.808290005,1.25567174,0.166824192,0.177693754,-0.619222581,2.032000065,2.008153439,0.607240856,0.125239715,0.117547035,2.971144915,1.509857535,-4.078176498,1.693892479,0,208883.4073,595818.371
0,0,0,0,0,80.68399811,0,31,2.68838191,1.169213891,0.137931034,0,1.52821362,0.012,0.46391809,0.358345121,0.216038331,0.126879826,3.137701511,2.825032234,-8.035758972,2.801249743,0,205996.1989,429341.0219
0,0,0,0,3630,0,0.998534799,0,0.077664226,0.077664226,0,0,-2,0.118749999,0.0095,0.50863272,0.058516126,0.127574638,0.462243974,2.105685711,-7.302142143,2.250435591,0,230031.2921,605270.4736
0,0,0,0,0,0,0.842213094,1,0.201600954,0.201600954,0,0,0.51119709,0.11225,0.031889446,0.6692909,0.055629767,0.048421711,0.382098258,2.66790247,-5.471883774,2.746780396,0,229607.8831,529596.2342
0,0,0,0,0,0,0.482142866,3,0.279172897,0.279172897,0,0,-0.498080701,0.123000003,0.047796763,0.438128293,0.142993763,0.095122837,1.274662256,3.17405653,-9.701878548,2.233619928,0,212765.453,529705.7635
0,0,0,0,0,902,0.155844152,1,0.188184202,0.188184202,0,0,-1.032326221,0.0605,0.123267822,0.381307334,0.091037884,0.166976362,1.829107642,3.574397326,-12.90738869,2.712186337,0,248096.564,585718.0827
86.46859741,0,0,42.95399857,0,0,0.898961961,7,5.283872128,0.702902138,0.007352941,0,5.61810112,0.121749997,0.198748082,0.746179879,0.035108596,0.027312495,2.025517464,2.736382484,-7.801212788,2.36350131,0,217385.6129,531794.9336
0,0,0,0,0,0,0.691685915,32,1.246495247,1.004653454,0.177902624,0.348314613,-0.813892007,1.585500002,1.11298275,0.327875376,0.130388737,0.094410032,1.563023329,2.717656374,-5.360169888,2.350704908,0,265440.2097,524013.7707
218.1792603,0,0,0,0,40.06800079,0.469052225,34,5.93328476,0.896254957,0.023679417,0.032786883,-0.858515739,7.036250114,5.200075626,0.661485493,0.057086524,0.106929712,1.317203641,2.422409773,-5.347505569,2.291161299,0,202186.2253,529334.3522
0,0,0,0,177.0242004,4469,0.98156029,0,0.10582874,0.10582874,0,0,0.129180595,0.155000001,0.067100562,0.628561616,0.018410236,0.081170812,1.00299859,2.794766426,-6.251489639,2.328477621,0,209230.934,599384.6941
85.29147339,0,0,42.27199936,150.8795166,3484.320557,0.987582147,67,1.071307182,0.534427643,0,0,7.6195755,0.128000006,0.154054269,0.630858719,0.030239239,0.108862646,0.639039636,2.330878019,-7.457177162,2.233445168,0,268157.1725,574584.1206
0,0,0,0,3630,0,0.998675525,9,0.328505635,0.328505635,1,0,-3,1.095999956,0,0.430061191,0.067154057,0.130389348,0.50144279,2.785140753,-7.847344398,1.976943493,0,267702.7929,587674.4771
87.51999664,0,0,0,30.96347237,0,0.794359565,6,1.544963002,0.978971601,0.017142856,0,-1.504495978,0.218999997,0.283244282,0.468786865,0.134806737,0.170631185,1.25954783,2.524236917,-5.705626488,2.552791357,0,199677.7661,502213.3203
0,0,0,0,0,4961,0.906959713,37,0.541030467,0.541030467,0.086614177,0,0.470769018,0.158500001,0.30934456,0.43215394,0.029703561,0.056434032,0.498987347,1.822779059,-8.989273071,2.080394268,0,227376.7758,578240.2386
0,0,0,0,0,1107,0.818352044,33,0.550402164,0.550402164,0.030927835,0,15.28869247,0.180999994,0.190490261,0.254754335,0.148378879,0.05539887,2.095072031,2.336623192,-13.80171394,2.12539649,0,228719.3545,578385.6791
0,0,0,0,3630,0,0.998540163,0,0.18178241,0.18178241,0,0,-2,0.176249996,0.0165,0.535492063,0.041649017,0.121828623,0.473739475,2.037977457,-6.56689167,2.29475832,0,229979.9337,605232.2172
128.3280029,0,0,334.7620239,0,4757.434082,0.876923084,1,5.90808773,1.986272216,0.145833328,0.307291657,4.096962452,1.813249946,2.796423674,0.600456178,0.045877378,0.079279557,1.133446217,2.180753469,-4.578382015,1.896459103,0,228942.5178,482987.6843
43.85206223,0,0,0,0,0,0.976899683,2,4.807441711,1.372581005,0,0,15.65385914,0.169249997,0.108267628,0.614132106,0.059836801,0.045535181,2.950050592,2.532177448,-6.761735439,2.349320173,0,213020.3575,547869.5005
0,0,0,0,0,0,0.998470962,0,7.920292854,0.045622855,0,0,-3,0.101999998,0,0.61251235,0.050876401,0.05062411,2.029324055,2.322519779,-8.378836632,2.639791012,0,233338.0932,536926.4949
0,0,0,0,30.47999954,0,0.453432679,5,3.842135668,0.87961024,0.060370009,0.089581303,-0.441755801,3.426500082,2.105544329,0.538631856,0.050350457,0.116933018,2.073736429,2.156813622,-7.973397732,2.231168985,0,185539.6772,466152.3542
0,0,0,0,0,0,0.999295294,20,4.240699291,0.606649816,0,0,-3,0.119999997,0,0.599965572,0.030866986,0.104050323,1.066160321,2.028133631,-7.907152176,2.106464624,0,277020.7337,559502.3164
0,0,0,0,0,0,0.99613899,16,6.350708961,0.697109163,0,0,-1.5,0.114,0.014337209,0.689989567,0.082295492,0.068819523,2.000916243,2.386536837,-10.03957748,2.335670471,0,227307.9596,504315.0084
0,0,0,1461.186035,0,3100.76123,0.802631557,69,2.105536222,0.739345908,0.266666681,0,-0.492466927,0.178499997,0.501509726,0.326874733,0.171259105,0.145935565,1.988899589,2.944211721,-11.17706776,2.43229866,0,228303.9592,575403.1091
43.69465256,0,0,0,0,204.5753021,0.302711666,12,5.6932621,1.057305694,0.045634922,0.075396828,-1.202182055,4.121500015,4.743317604,0.624631643,0.2389182,0.169244543,2.607780695,2.681583881,-7.646814823,1.987623215,0,202669.2845,513784.892
0,0,19642,210,29.7736721,251,0.550245106,88,0.507459641,0.507459641,0.182561308,0.008174387,1.044826746,0.189999998,0.560327768,0.392425627,0.051478792,0.210902393,0.969481707,2.565080881,-1.23350358,2.670547009,0,250413.4417,589136.6261
392.1659851,0,0,0,0,0,0.417647064,14,3.980031967,1.441602468,0.133152172,0.111413047,-0.534598589,0.254750013,1.508432269,0.537073314,0.074083328,0.109804653,2.456626892,2.37779808,-8.465394974,1.863650918,0,245885.3869,581379.4927
383.9483032,0,0,712.2324829,0,1355.066528,0.483083755,27,11.67296219,0.84776026,0.013948498,0.015021459,-0.076677874,12.1307497,6.92421627,0.624106109,0.042604834,0.155457377,1.521314144,1.664426327,-3.145733118,2.156866789,0,212170.2922,454639.9771
643.8139648,332,0,768.1240234,0,3732.310059,0.997399211,66,4.464892387,0.672617197,0,0,-2,0.151749998,0.045499999,0.447227776,0.071456231,0.15440543,1.688426614,2.360993147,-5.428039074,2.622345924,0,198304.6128,525610.4965
0,0,0,0,0,0,0.991666675,1,0.182045504,0.182045504,0,0,0.147355199,0.142499998,0.087070853,0.696947753,0.021733796,0.199007288,0.485497445,2.298285961,-5.39733696,2.964553118,0,211358.0069,593405.648
84.30409241,0,0,166.6200562,0,4674.315918,0.648351669,7,1.245592833,0.588155031,0,0,-0.537262142,0.199499995,0.101655126,0.49825266,0.024288446,0.110478573,0.765263975,2.110476494,-6.205077171,2.422254324,0,239111.8257,577933.4957
0,0,0,0,0,0,0.00698324,7,7.012257576,1.345838547,0.115879826,0.101573676,-0.461516887,1.501000047,2.672008991,0.641802073,0.054858983,0.102049835,1.57341373,1.845171213,-3.176755667,2.14084053,0,205366.9906,482211.9046
43.69465256,0,0,0,0,0,0.992610812,0,2.655076981,0.09397538,0,0,-1.109118342,0.112499997,0.058715887,0.566033483,0.038657669,0.104789168,1.177887559,3.133299112,-8.850608826,2.750468969,0,222763.7685,514891.7044
170.5285034,0,0,127.3740005,0,0,0.835820913,1,4.321075439,1.914733887,0.783999979,0.016000001,0.741577625,1.072000027,0.421950817,0.582804203,0.076804943,0.126051739,1.974182606,2.759162188,-6.097750187,2.718122244,0,260862.1487,571694.8896
0,0,0,0,0,0,0.994082868,6,0.735842645,0.735842645,0,0,-1.045757294,0.125750005,0.010688311,0.42296654,0.030724423,0.123064607,0.518449247,2.645122528,-4.85681057,2.775169134,0,178999.7989,454003.9412
42.95399857,0,0,42.95399857,0,0,0.744297087,1,5.067518711,1.906753898,0.066390045,0.168049797,-0.628460288,2.767750025,2.97961235,0.736461222,0.039341565,0.055313729,2.353480816,2.133878231,-9.022771835,1.778366804,0,237741.0624,556896.3168
131.2146454,0,0,0,0,0,0.963782668,6,5.974611759,1.407114506,0.044444446,0.366666675,-1.64577353,0.316500008,1.095982909,0.538231671,0.053244207,0.079677172,1.425700545,2.266639709,-6.718648434,2.212680101,0,248612.396,448889.5034
0,332,0,0,0,3729.72583,0.772727251,110,0.677892923,0.527966142,0.805063307,0.002531646,3.506698847,1.054499984,0.32278043,0.388130993,0.056382481,0.191715151,1.169187665,3.292377949,-6.758058071,2.860998154,0,193038.4056,531439.6576
0,0,0,0,0,1516.575317,0.86640209,34,0.649531245,0.649531245,0.07920792,0,6.858935356,0.180999994,0.2807495,0.349140525,0.214380607,0.169104815,1.987971306,2.191376448,-5.34173727,2.200552464,0,203597.6161,526554.6773
0,0,0,0,61.49588013,2377.150635,0.880596995,75,1.954903007,0.474004358,0.056818184,0,1.049712539,0.169249997,0.303275883,0.406072319,0.063296296,0.14541389,2.000365257,3.05664444,-3.261566401,3.351808548,0,189553.1815,533512.3888
0,0,0,0,3630,0,0.967414916,0,0.154911697,0.154911697,0,0,-0.272516429,0.169,0.063752472,0.491409838,0.047114901,0.074335083,0.626529932,2.674731731,-4.387885571,2.534670353,0,219628.1189,602907.8499
563.1157837,0,0,374.263916,0,1517.519775,0.7109375,39,0.71479696,0.71479696,0.108108111,0,1.963726759,0.158999994,0.304305613,0.438081831,0.063883699,0.116279423,0.682511866,2.499093533,-6.673611641,2.236871719,0,253974.6118,548458.9723
0,0,0,0,0,4961,0.483731031,84,1.201764584,1.154159784,0.364845932,0.315126061,-0.700063527,1.216750026,0.991450489,0.550957501,0.032036886,0.13764675,1.203693509,2.385584593,-4.392774105,2.390876055,0,211819.0484,596384.7339
0,0,322,499.9549866,0,3041.955078,0.544278622,114,0.4827981,0.4827981,0.351528376,0.222707421,-1.348091483,0.34224999,0.832224905,0.317376733,0.062375598,0.223876685,1.237080693,2.638898134,-5.686117172,2.264611006,0,208769.453,593579.7545
0,0,0,0,0,4961,0.84540391,96,0.30754751,0.30754751,0.063063063,0,8.333814621,0.149250001,0.271298826,0.324712694,0.038593933,0.196214408,0.636704326,2.522525787,-7.845305443,2.202638149,0,193171.4789,534998.7097
0,0,0,0,2339.55835,0,0.997354507,0,0.056302421,0.056302421,0,0,-1.756330252,0.1105,0.033604316,0.603025138,0.022619318,0.102734879,0.60475719,2.648547411,-8.780342102,2.416270971,0,217858.155,602098.2563
256.4283447,0,0,420.6743469,0,2869.748047,0.999305069,0,7.579512119,0.061660521,0,0,-3,0.123999998,0,0.591669917,0.072400786,0.043006059,1.745595694,2.502327919,-6.15502882,2.352559328,0,240348.8183,558120.5467
213.6773071,0,0,126.288002,0,246,0,0,0.224298209,0.224298209,0,0,-3,0,0,0.201484025,0.137510657,0.079560257,2.030355453,2.846580982,-11.6159811,2.60498476,0,243719.43,575468.5252
0,0,0,0,0,0,0.992476046,3,3.675984621,0.548919261,0,0,-0.264970034,0.079499997,0.020222727,0.717132151,0.048103426,0.054103632,0.847296834,2.307682037,-5.738881111,2.65879035,0,217941.9968,531203.1832
0,0,0,0,0,0,0.590857148,0,0.045257438,0.045257438,0,0,1.375628948,0.136000007,0.067006685,0.596260011,0.059959698,0.119748838,1.613408923,2.196399927,-6.785139561,2.012841463,0,228801.4224,548540.8801
0,0,0,0,0,4961,0.773000002,95,0.314509422,0.314509422,0.096916303,0,2.747518539,0.134000003,0.336612672,0.366650403,0.043679107,0.153387412,0.567818463,2.930023193,-8.610515594,2.323023796,0,193022.8512,535008.4668
0,332.9379883,0,41.27007294,0,4305.27002,0.66231811,71,3.49461031,0.723448694,0.121842496,0.111441307,-0.779034317,0.159999996,1.318080544,0.550995409,0.03079889,0.214636222,1.484269738,2.670254707,-10.84204292,2.275325537,0,202209.0768,519566.7898
127.2999573,0,0,539.6295776,0,3118.32959,0.983488858,9,8.797737122,0.800958395,0,0,1.022581697,10.87199974,1.235595822,0.61240983,0.040931527,0.073365785,1.885790706,1.81628406,-3.453760386,1.973249316,0,240373.2043,565802.7725
303.7426758,0,0,0,0,0,0.995720387,13,1.214264512,0.493030101,0,0,-1.5,0.107500002,0.014383633,0.606168807,0.137093559,0.095483951,1.20021975,2.446684122,-9.219362259,2.38874507,0,213001.7952,444757.5901
3394.498047,0,0,3603.918213,30.61821556,1234.420044,0.311721772,0,6.093672752,0.040710218,0.047411103,0.044915784,-0.612466872,5.000999928,3.02805686,0.654332161,0.049369697,0.095148817,2.999059439,2.295382738,-4.5873909,1.915308595,0,228276.8258,533491.511
128.6279907,1328.169067,0,335.7296753,0,3035.682129,0.416317016,3,4.828141689,1.445456743,0.033546325,0.052715655,-0.550564647,3.642750025,2.745814085,0.66689378,0.037847552,0.156577215,2.735080004,2.058285475,-8.985118866,1.997149944,0,201229.0745,519417.2889
0,0,0,0,0,983.5753174,0.295081973,46,0.978959203,0.978959203,0.244186044,0,-0.680790901,0.203999996,0.52490139,0.553427637,0.201032966,0.17272906,2.416837931,2.941139936,-2.322375059,2.759917736,0,243575.8718,572231.2722
0,1992.726074,0,3819.904053,0,3819.904053,0.555183947,53,1.592081785,0.607574999,0.276315778,0.453007519,-0.857255578,1.121500015,0.957204938,0.343439728,0.084764965,0.19189465,1.023118377,2.272418499,-7.035766602,3.026406765,0,183398.806,511749.3595
215.8912048,0,0,128.8619995,0,0,0.892960489,3,5.198448181,1.081506491,0,0,-0.471506715,7.218999863,1.71067059,0.730944693,0.04292433,0.059541427,1.567801356,2.475864649,-7.328325748,1.908392549,0,197425.1146,525444.9137
42.89199829,0,0,42.89199829,0,0,0.999286234,1,5.038067818,0.46138972,0,0,-3,0.122000001,0,0.764040172,0.059151042,0.066827402,1.99968183,2.160058022,-9.18313694,2.510136127,0,195382.2721,529354.291
0,0,644,0,0,4715,0.899798274,119,0.267992347,0.267992347,0.677852333,0,-0.483257592,0.916999996,0.47420153,0.491215944,0.016014772,0.162550181,0.575022042,3.340142488,-8.160702705,2.880486727,0,209574.6209,596542.6642
0,0,0,0,148.3603821,1681,0.997647047,4,0.299649656,0.299649656,0,0,-2,0.169249997,0.072499998,0.642053783,0.076060146,0.09735553,0.789853752,2.539844036,-8.032876968,2.293761253,0,239701.6889,576340.0629
0,0,0,0,0,0,0.988372087,6,0.376976699,0.376976699,0,0,-0.774434626,0.017000001,0.229062662,0.68373543,0.011095954,0.105009481,0.373358071,2.296901703,-9.741862297,2.613310337,0,151903.727,466246.9591
0,0,0,0,0,0,0.974698782,0,9.363097191,0.43103528,0,0,-1.153808713,0.068999998,0.018903023,0.692143619,0.02982867,0.042349275,2.593127966,2.890321493,-10.99324322,2.587554216,0,224984.6988,537895.2402
210.6600494,0,0,292.7959595,0,2870.135986,0.691582501,32,0.511205256,0.511205256,0,0,4.097614765,0.147,0.107433192,0.620175242,0.049518257,0.196094587,0.513771057,2.08345747,-6.818651199,2.440520048,0,268939.0177,578795.3505
0,664,9982.450195,0,0,2829,0.242053792,16,1.375627041,0.792344332,0.104516126,0.114193551,-0.535312951,2.223999977,2.883068085,0.527812421,0.040728994,0.142687529,0.809718311,1.915465713,-5.860595226,2.018959522,0,207835.4426,596212.2825
0,0,0,0,0,3321,0.963824272,39,0.910213411,0.698519051,0,0,-0.37127316,0.0845,0.2180136,0.489160419,0.044452105,0.127284154,0.819367647,3.081913948,-8.636155128,2.018572092,0,193253.8584,530329.416
0,0,0,0,0,0,0,5,5.9025774,0.942258239,0.258992791,0.179856122,-0.541409314,1.317000031,1.604410529,0.245469883,0.136321843,0.18142648,2.305760145,2.451818228,-9.086746216,2.299774408,0,184446.2379,531357.1098
0,0,0,0,0,0,0.175198272,9,4.849055767,1.394299388,0.076146789,0.065137617,-0.881343722,2.489500046,3.941022635,0.613722026,0.136590213,0.0837975,2.370854616,1.984151483,-4.873859406,2.110044479,0,216504.4316,536133.8667
0,0,0,0,0,0,0.226137087,7,8.604417801,1.280416727,0.185000002,0.126666665,-1.234404445,1.518000007,3.122594118,0.520479381,0.061553966,0.120361999,1.682349682,2.178116322,-6.107228756,2.15130353,0,154549.1885,459976.0028
0,0,0,0,0,0,0.968576729,3,0.296279132,0.296279132,0,0,7.006480217,0.140249997,0.034467541,0.634190381,0.039842494,0.038137767,0.452900141,2.480056524,-8.78969574,1.942084908,0,205520.0987,515605.9967
0,0,0,0,0,0,0.995978534,1,0.23938036,0.23938036,0,0,-1.5,0.1505,0.014659089,0.722610593,0.053192466,0.085017622,0.728745401,2.502657652,-7.708263397,2.201969862,0,255478.5233,548409.6839
175.0399933,0,0,0,0,0,0.999344289,20,1.031019926,0.899363935,0,0,-3,0.135000005,0,0.702047288,0.230622515,0.131081969,1.94766736,2.69381237,-8.791406631,2.303036213,0,197695.6247,503807.2482
0,0,0,0,0,0,0.629496396,15,0.536436617,0.536436617,0.06666667,0,8.552997589,0.155000001,0.245230496,0.664051354,0.054718606,0.116085239,0.687019467,2.686854362,-9.724823952,1.808434129,0,187146.8321,500833.3845
0,0,0,0,0,0,0.997336864,3,0.366620928,0.366620928,0,0,-2,0.150749996,0.021500001,0.554846823,0.102032654,0.102840729,1.115220428,2.312087774,-6.579380035,2.11871767,0,241285.4954,608545.2355
43.69465256,0,0,0,0,121.4749908,0.736263752,59,2.022695303,1.095692158,0.137500003,0,0.71327579,0.25575,0.385324597,0.566300333,0.053559717,0.167504311,1.153655052,3.445971251,-7.189106941,2.887070894,0,192020.4887,506563.8574
0,0,0,0,30.47999954,0,0.997313619,18,1.458064437,1.409491301,0.25,0,-0.672154725,0.217749998,0.691073239,0.536734223,0.065375537,0.058471352,1.461646557,2.165364027,-8.499527931,1.853950024,0,268077.1197,523799.1368
0,0,0,0,0,0,0.221342862,20,4.208940029,1.116638064,0.083278686,0.125573769,-0.744269013,2.938499928,3.924685955,0.499525815,0.249411225,0.158798099,2.629184723,2.363295317,-5.914468765,1.900877953,0,202346.2961,446397.4052
0,0,0,0,0,0,0.998606265,1,0.135857821,0.135857821,0,0,-2,0.125,0.006,0.716855764,0.146862164,0.098392598,0.989225388,2.307557821,-8.332336426,2.675550938,0,243336.5253,560113.436
0,0,0,0,0,0,0.99494952,0,0.086163782,0.086163782,0,0,-1.360696197,0.124750003,0.02216416,0.70569247,0.030477168,0.033870492,0.409959823,2.773554802,-8.394712448,2.065612793,0,250732.6596,559915.0769
43.40602493,0,0,0,0,202.815567,0.721929848,8,6.783806801,1.214998841,0.212933749,0.116719246,-0.254704535,1.927250028,2.409063578,0.594962239,0.073826507,0.099105082,2.509642124,2.615894556,-7.416594982,2.190166235,0,203321.8626,461267.0707
0,0,0,0,0,0,0.998684227,0,0.526208043,0.526208043,0,0,-3,0.104999997,0,0.588950515,0.043250535,0.067995705,0.567298472,2.59012866,-7.69190979,2.541078329,0,243863.4976,554860.8442
172.8827667,0,0,85.84599304,0,0,0.852644861,3,6.95402813,1.697958589,0.282051295,0.213675216,-1.003095865,1.444000006,1.269131303,0.573352396,0.051944707,0.092711732,1.940508127,2.623062134,-8.02273941,1.925985575,0,240666.5881,565250.5508
0,996.3359985,0,0,0,2665,0.662490189,43,2.348740339,1.431365609,0.213457078,0.132250577,-1.163567781,1.263000011,1.705585122,0.742387772,0.034787782,0.151792482,1.299669981,2.315274,-6.990283966,2.05017662,0,160763.5434,491717.8905
0,0,0,0,0,4548.472168,0.952029526,2,1.002954483,0.161195576,0,0,-0.641854286,0.153999999,0.037940435,0.661598086,0.033803359,0.117840566,0.514843285,2.637736082,-8.832935333,2.184328794,0,241538.2197,574185.3955
0,0,0,0,0,0,0.982240438,0,0.025896749,0.025896749,0,0,-0.636864066,0.043000001,0.009918007,0.731370628,0.010144711,0.146231011,0.413205832,2.16300106,-6.116325855,2.777886391,0,268945.2994,578973.756
301,20252,0,805,0,504,0.418724865,12,3.574838638,0.885455847,0.17094861,0.203557312,-0.536977112,2.220000029,2.124605179,0.589597583,0.098571353,0.146980166,1.596776724,1.766886711,-6.265107155,1.813768625,0,184043.6189,511238.7274
432.5126343,0,0,0,0,0,0.877084613,27,2.897100687,1.097622395,0.301507533,0.085427135,-0.308531553,0.230000004,0.725409091,0.506690979,0.185118571,0.140074626,2.141808748,2.729433537,-5.07551384,2.547745705,0,149940.6531,471646.9658
1117.383301,2657.044922,0,1411.021362,0,334.638031,0.303030312,3,3.799038649,0.728561819,0.082787372,0.119118527,-0.750179827,3.089999914,2.182640076,0.593829811,0.075714812,0.157160252,0.659842014,2.159790277,-5.910120964,2.003169775,0,184619.1299,512028.3477
0,0,0,0,60.95999908,3729.464355,0.321637422,11,0.410545975,0.410545975,0,0,-0.058215011,0.150000006,0.125514284,0.481954753,0.16931957,0.081039503,1.863268614,2.490944147,-9.778131485,2.228086472,0,230332.9206,578052.3966
43.54858017,0,0,0,0,0,0.909712732,0,8.261705399,0.075372942,0.113636367,0.06818182,-1.21323216,0.513499975,2.031883955,0.684798121,0.017679144,0.046976194,3.035937071,1.801886916,-4.563405037,2.346145868,0,217761.7206,532221.1249
86.64865112,0,0,42.95399857,0,0,0.277673095,2,4.56694746,1.078832984,0.060319532,0.072709486,-1.29516387,5.392499924,5.983561993,0.643119335,0.043631479,0.119554043,1.875582337,2.007143974,-8.175120354,1.842130899,0,252662.8238,464292.5685
0,0,0,0,0,0,0.909276962,0,0.19822827,0.19822827,0,0,0.492921352,0.088,0.034371231,0.539259434,0.111154102,0.094471671,1.050057292,3.201808214,-6.733356953,2.473325491,0,217358.3542,504102.0287
0,0,0,0,0,2583,0.946194232,0,0.135233566,0.135233566,0,0,18.00783348,0.135000005,0.106838174,0.393150806,0.072937995,0.201284602,1.435422659,4.849392891,-9.888115883,3.616246462,0,247530.0415,585173.878
42.89199829,0,0,42.89199829,121.9199982,0,0.998813033,0,6.276868343,0.060345672,0,0,-2,0.138249993,0.0005,0.629454732,0.092327714,0.041097779,2.146559477,2.607501745,-8.734322548,2.294184685,0,208071.7453,533316.6088
42.02804947,332.0620117,0,1336.796021,0,1868.268433,0.590393603,9,4.606991291,1.362828493,0.008143323,0.006514658,-1.004738092,5.513500214,3.248391628,0.659418046,0.028856041,0.151477486,1.59292841,2.84894228,-5.420201302,2.441231251,0,203041.4634,519015.384
